Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1173.714,2775.765,2883.857,1660.083,2548.368,3017.952,1731.381,1551.649,1990.125,670.545,725.273,2478.8,1275.867,2739.539,1909.765,3589.269,1654.25,1792.333,1171.214,2573.263,2632.842,1031.053,1578.947,1240.947,2849.6,1355.76,2026.548,2783.586,2460.539,1937.25,1312.9,1410.588,2764.625,2233.889,2768.412,2751.769,5363.385,1896.6,3267.583,3292.667,3453.706,1876.818,4260.963,2295.775,3177.105,1749.5,2126.531,3586.55,1246.923,1936.385,2023.406,2237.364,1714.532,1560.328,1767.605,627.083,1086.531,534.074,1201.104,882.882,983.552,570.13,1743.931,1262.565,992.067,1437.079,832.875,430.368,538.8,432.682,1519.667,1885.27,815.482,1098.031,1521.343,2290.226,2198.542,609.292,576.053,852.023,1427.4,1813.167,1487.364,1324.526,2385.367,1534.429,1189.538,1993.333,557.37,683.314,1977.457,1966.581,2854.909,2091.542,1786.174,1494.143,860.833,1677.867,347.867,475.045,1509.724,650.69,1339.364,590.778,528.143,599.043,744.778,927.741,1244.881,1484.179,1240.609,1249.385,1549.24,836.16,955.702,1368.481,663.893,1672.735,2276.043,3161.0,3070.857,2432.0,1957.455,748.571,1050.723,998.148,681.75,484.0,680.84,1839.929,1208.857,869.111,1701.304,3033.826,792.789,1231.556,2058.85,1483.35,4064.678,1162.182,2289.784,1307.385,983.133,1046.621,1196.343,1206.438,709.292,609.348,577.733,1989.242,1088.773,926.531,1493.2,1047.56,658.517,1512.304,1349.774,1550.231,636.864,602.731,965.758,851.0,543.37,1269.0,774.241,317.72,898.375,902.0,672.278,632.091,1606.125,559.793,744.238,1060.773,1113.72
1209.571,2822.471,2851.381,1688.833,2692.105,3009.476,1614.19,1481.486,1776.875,668.727,625.545,2422.85,1198.333,2617.731,1760.294,3559.039,1536.0,1602.0,998.5,2484.737,2344.21,1021.895,1620.737,1431.105,2909.28,1317.04,2044.548,2817.207,2508.231,2240.125,1353.95,1526.353,2826.25,2220.611,2808.235,2845.846,5136.769,1922.48,3289.167,2877.722,3517.029,1894.682,4135.333,2211.4,3012.421,1721.4,2033.719,3464.625,1097.308,2074.145,1944.125,2084.515,1912.362,1442.276,1752.974,642.25,1042.594,499.37,1135.667,935.618,994.69,565.522,1735.759,1203.674,943.733,1292.079,759.875,433.632,552.667,485.364,1488.528,1928.635,846.556,1174.656,1528.2,2341.419,2278.5,559.875,683.158,806.581,1508.7,1839.542,1567.364,1235.158,2594.067,1622.357,1277.885,2031.292,586.0,726.629,2048.086,2090.387,2833.636,2127.729,1806.652,1529.343,846.722,1694.4,443.667,483.364,1513.138,658.793,1311.697,638.407,536.286,596.696,711.111,1006.482,1231.81,1464.051,1245.348,1273.654,1625.12,745.4,997.787,1263.37,703.929,1612.286,2183.435,3284.548,3131.643,2453.788,1912.727,760.905,1051.808,922.037,746.327,460.7,693.68,1899.119,1215.786,904.0,1650.174,2906.565,784.842,1072.5,1968.05,1337.0,4179.607,1371.849,2712.378,1321.538,1084.333,1177.448,1148.857,1058.125,639.542,588.435,613.833,1999.091,951.773,794.281,1434.8,1267.52,602.759,1276.609,1208.452,1528.269,714.909,758.5,1140.909,973.455,573.518,1269.857,750.517,289.96,767.125,854.296,796.806,516.955,1622.583,477.897,673.0,932.045,822.92
1232.071,2910.059,2911.381,1750.333,2616.263,3127.238,1734.476,1437.486,1936.5,716.727,690.818,2338.1,1280.133,2529.0,1724.118,3369.654,1641.0,1520.533,1010.714,2543.895,2317.0,1083.053,1686.526,1506.316,2799.72,1383.28,2005.903,2709.793,2520.769,2094.375,1534.55,1472.706,2896.0,2248.667,2872.971,2752.346,5343.269,1835.04,3262.0,3028.389,3540.588,1880.455,4111.815,2237.95,3031.737,1792.8,2024.812,3585.875,1115.846,2064.819,1981.969,2077.273,1813.553,1508.897,1566.395,551.5,1048.438,516.259,1202.729,873.265,954.966,534.87,1638.241,1137.304,1033.4,1387.368,814.458,436.895,562.667,413.864,1568.694,1912.063,837.074,1159.688,1533.8,2188.097,2205.833,587.0,667.842,767.767,1380.95,1869.417,1306.818,1277.789,2519.8,1665.143,1192.615,2130.042,581.667,647.857,1912.429,1962.065,2846.545,2118.896,1888.261,1568.457,872.111,1720.022,374.333,446.25,1587.207,671.793,1319.606,634.259,504.476,628.0,726.333,964.63,1221.571,1381.308,1090.217,1299.769,1497.6,783.6,1024.511,1444.741,592.429,1650.061,2188.739,3306.613,3180.072,2414.182,1971.242,844.69,1079.617,954.963,690.981,564.167,644.32,2035.071,1144.179,978.0,1546.087,2854.826,851.684,1214.778,1971.6,1468.9,4017.286,1349.849,2613.919,1423.538,1113.4,985.586,1161.914,1111.25,694.458,605.478,551.2,1981.515,1019.182,812.625,1382.7,1000.72,547.069,1501.087,1405.71,1447.885,728.773,569.615,1021.909,879.864,567.704,1348.571,823.448,343.28,826.5,878.407,661.861,665.773,1611.625,486.69,651.762,1031.545,879.32
1204.214,2871.706,2910.048,1686.083,2685.632,3025.428,1754.048,1485.189,1989.708,668.545,673.455,2499.15,1229.667,2556.885,1709.412,3528.385,1693.875,1642.467,1044.357,2508.842,2300.579,1038.684,1707.579,1343.368,2953.56,1391.44,2027.484,2760.552,2621.461,2280.5,1504.7,1614.588,3251.25,2157.278,2766.0,2782.923,5050.692,1820.44,3366.917,2960.056,3504.971,1815.909,4212.185,2238.15,3056.737,1843.5,2009.906,3391.5,1130.462,2005.133,1926.938,2185.364,1730.213,1488.379,1709.211,614.5,1016.156,571.37,1141.229,908.441,1036.552,559.826,1690.759,1163.804,1098.4,1335.263,816.458,407.579,526.533,460.409,1498.944,1910.444,830.185,1152.0,1531.143,2237.032,2269.375,564.625,715.842,762.651,1318.35,1856.167,1516.909,1308.947,2458.667,1706.429,1212.0,1988.333,540.556,651.714,2003.886,2056.161,2879.0,2136.75,1764.609,1581.429,883.722,1678.556,385.667,419.841,1482.172,712.552,1436.939,598.333,528.238,604.391,723.407,901.0,1171.048,1382.103,1131.391,1287.385,1508.16,763.52,1060.213,1556.481,642.321,1667.388,2220.913,3113.355,3259.393,2344.273,1936.485,774.786,1042.766,981.741,663.673,584.967,719.88,1922.048,1097.393,761.111,1771.913,2988.261,745.263,867.778,2136.0,1349.475,3952.643,1603.576,3382.243,1223.154,726.667,772.414,1144.743,779.188,461.125,519.217,489.567,1850.727,1003.045,852.5,1434.8,852.52,576.0,1637.391,1492.839,1354.462,603.409,418.5,1039.818,570.227,422.37,1274.393,723.897,499.24,984.95,617.185,577.917,825.136,1330.0,527.31,641.429,1458.909,1410.96
1237.929,2740.294,2876.857,1669.75,2475.21,3010.238,1653.048,1477.649,2016.333,623.909,726.364,2365.25,1252.8,2647.461,1887.529,3530.846,1710.0,1445.0,996.786,2661.842,2426.421,1018.105,1658.211,1309.105,3003.68,1332.52,2011.548,2753.0,2596.692,2099.25,1496.95,1488.177,3044.75,2220.278,2809.265,2774.961,5189.154,1905.08,3286.083,3129.167,3498.382,1895.364,4303.0,2186.8,3143.579,1735.8,1966.812,3388.675,1175.154,2009.904,1924.781,2167.394,1774.277,1476.897,1558.868,638.833,1041.344,546.037,1172.292,825.265,1019.586,584.043,1685.793,1169.109,1191.6,1330.368,820.292,381.895,578.467,422.227,1456.0,1846.54,764.296,1078.031,1545.343,2330.387,2210.792,622.542,740.105,768.279,1310.55,1889.458,1576.455,1241.421,2342.767,1610.286,1212.154,2076.542,616.963,734.6,2004.743,2022.161,2889.455,2174.312,1889.391,1526.743,900.111,1663.311,400.333,474.75,1520.828,664.897,1357.727,660.37,496.857,584.739,769.963,930.556,1221.286,1431.846,1293.783,1176.038,1438.64,799.08,1006.511,1275.444,664.857,1706.286,2259.435,3291.452,3061.786,2409.061,1873.0,800.452,1032.106,936.185,741.538,528.1,759.12,2002.238,1163.821,776.222,1578.739,2873.783,808.316,905.333,2019.9,1335.775,3779.464,1559.455,3377.73,1359.923,676.4,849.414,1102.571,769.0,508.167,491.739,409.733,1927.606,1053.318,837.219,1442.9,921.6,614.172,1734.043,1390.0,1433.692,551.727,466.385,968.333,609.636,474.148,1299.286,766.793,455.56,1045.625,709.482,632.667,811.409,1447.708,580.828,635.619,1392.727,1313.04
1300.857,2882.706,2878.333,1793.333,2682.474,3014.762,1652.714,1487.892,1868.125,686.909,741.909,2426.0,1424.467,2504.846,1731.294,3513.5,1811.75,1477.733,980.5,2592.158,2266.0,967.526,1752.579,1524.316,2966.76,1401.32,1999.581,2821.104,2711.308,2378.0,1345.2,1602.353,3026.5,2285.722,2742.853,2875.154,5056.461,1808.52,3351.042,2843.167,3403.177,1774.091,4160.815,2170.425,3004.263,1753.35,2085.562,3161.575,1134.615,2268.831,1785.125,2167.303,1796.851,1407.638,1628.395,577.75,1007.719,446.593,1203.458,909.059,926.759,551.174,1718.103,1137.348,1187.867,1211.868,854.208,383.579,606.067,382.364,1308.75,1786.825,697.889,1073.094,1462.057,2190.839,2230.667,542.792,601.579,667.605,1283.35,1917.5,1441.545,1284.684,2262.867,1587.786,1101.731,1931.625,492.444,660.6,1869.029,2039.581,2845.182,2055.833,1862.696,1466.571,862.778,1626.533,396.333,397.25,1527.138,636.828,1277.061,633.63,529.952,544.0,657.778,860.074,1273.929,1411.872,1253.304,1225.231,1440.92,775.8,976.277,1263.148,638.821,1660.837,2232.457,3177.871,3247.964,2440.576,2038.818,770.333,993.447,1059.741,778.827,541.4,726.76,1953.619,1182.536,892.389,1708.435,2942.609,720.421,848.5,1974.6,1318.475,3683.607,1649.727,3429.946,1151.154,723.267,798.759,1123.857,820.969,445.292,540.957,437.333,1992.242,1043.545,886.875,1443.9,942.8,616.448,1544.565,1476.097,1467.846,631.136,495.038,1086.03,617.682,441.667,1269.214,767.069,406.4,964.075,750.259,695.167,708.0,1474.167,495.828,636.476,1412.682,1385.84
1368.429,2759.0,2869.048,1577.583,2564.316,3184.19,1698.476,1419.297,1921.292,700.909,687.909,2467.4,1199.8,2472.346,1757.588,3553.769,1792.375,1447.8,915.714,2534.684,2335.737,1038.211,1616.474,1296.105,3007.56,1311.2,2004.161,2804.241,2551.231,2097.625,1533.05,1703.235,2798.625,2218.167,2894.765,2783.423,4939.5,1762.48,3301.333,2931.556,3306.5,1900.864,4116.889,2190.25,2970.421,1820.15,2021.469,3232.775,1125.462,2259.819,1827.344,2074.909,1798.936,1446.155,1636.342,665.792,969.031,377.741,1144.896,873.118,1011.207,527.826,1519.931,1179.5,1106.4,1297.658,909.167,380.158,449.467,414.773,1323.917,1914.349,710.926,993.375,1457.057,2121.871,2174.125,573.167,653.053,733.093,1142.15,1866.583,1408.727,1292.421,2269.1,1621.857,1170.192,1885.958,615.926,686.143,1882.886,1993.742,2825.591,2042.479,1809.957,1527.514,775.667,1679.578,357.733,485.636,1478.517,641.103,1397.879,607.926,542.095,689.435,689.778,921.556,1229.5,1447.846,1232.435,1181.769,1649.48,774.68,977.128,1459.185,635.821,1718.469,2172.957,3008.581,3183.572,2424.0,2073.091,834.452,1018.787,925.926,685.154,589.267,689.44,1881.976,1183.429,903.222,1635.478,2953.696,786.895,1156.556,2124.95,1457.425,3622.75,1197.303,2545.892,1284.846,968.2,921.483,1187.629,1151.5,711.25,566.522,515.867,1939.242,1058.136,866.562,1462.5,1066.08,608.828,1626.957,1369.677,1427.615,603.364,552.423,959.788,624.409,473.778,1117.5,741.483,337.92,1021.425,776.482,642.667,739.955,1477.125,597.483,636.286,1219.0,1081.64
1283.071,2565.294,2870.428,1695.25,2653.105,3054.714,1843.476,1386.108,1873.125,673.364,660.909,2369.4,1125.2,2408.346,1643.353,3478.539,1815.75,1442.733,923.929,2551.053,2233.579,976.579,1819.737,1414.316,3015.96,1387.32,1964.516,2758.31,2736.615,2006.5,1484.6,1711.529,2927.25,2221.0,2863.206,2849.308,5130.731,1763.88,3231.917,2760.722,3539.147,1931.273,4276.741,2191.075,3112.79,1721.6,2016.094,3372.0,1131.462,2041.277,1858.219,2082.545,1732.426,1415.155,1662.711,629.333,1069.125,522.518,1251.062,834.882,1010.069,578.348,1673.828,1251.783,1174.267,1330.079,815.125,322.053,455.667,431.591,1418.417,1842.0,775.889,1105.938,1461.743,2085.516,2166.583,559.708,647.895,736.744,1229.9,1821.542,1493.545,1230.0,2205.667,1603.357,1070.269,1940.583,593.482,594.543,1804.886,2008.548,2644.455,2034.812,1844.522,1518.657,776.333,1648.911,415.933,447.636,1403.586,659.862,1328.788,613.889,594.762,579.522,722.63,965.963,1255.5,1421.564,1239.565,1196.038,1436.84,774.96,1036.979,1257.037,670.321,1587.184,2181.37,3119.387,3214.286,2419.121,1996.727,756.571,1078.745,983.037,683.981,497.7,730.36,1840.548,1202.964,885.389,1527.304,2994.565,846.684,1023.222,2091.45,1314.4,3586.107,1621.061,3500.162,1222.692,814.467,917.241,1175.057,793.75,487.833,541.261,493.367,2010.636,999.136,789.312,1433.25,1063.24,602.586,1513.478,1354.548,1422.962,660.227,474.846,985.212,644.955,444.926,1245.107,748.069,411.68,1017.3,772.37,619.278,766.773,1554.458,521.207,619.524,1352.545,1317.04
1189.571,2867.059,2866.857,1842.833,2517.158,3208.905,1807.905,1388.27,1742.667,849.818,552.909,2483.6,1222.867,2506.346,1691.765,3594.769,1710.625,1328.8,964.571,2551.421,2325.737,971.211,1746.0,1354.579,2862.8,1320.2,1945.258,2722.896,2763.539,2181.875,1403.8,1674.177,3013.875,2202.056,2781.265,2718.385,4859.731,1750.56,3252.167,2819.667,3436.059,1801.682,4260.556,2177.325,3020.105,1852.05,2072.125,3242.65,1208.846,2019.699,1900.656,2125.03,1884.511,1456.259,1619.553,638.333,1027.719,477.778,1181.333,883.471,1023.724,577.217,1669.241,1228.783,1355.4,1309.395,882.25,395.526,511.6,442.409,1461.611,1853.603,726.889,1155.719,1538.0,2187.355,2101.0,555.958,643.632,760.372,1250.65,1989.583,1609.818,1191.421,2184.033,1553.571,1205.154,1975.917,470.926,694.2,1779.857,1991.29,2822.864,2097.625,1921.652,1559.029,945.778,1700.311,370.933,460.273,1381.207,673.759,1319.849,679.074,612.667,552.565,732.0,887.482,1170.333,1447.487,1269.739,1298.731,1455.4,800.84,1030.128,1362.593,656.214,1605.347,2167.304,3088.548,3124.964,2380.061,1894.818,795.881,1028.66,926.593,724.769,598.633,717.84,2312.905,942.714,1037.944,1371.435,2730.609,894.789,1325.389,1842.3,1509.35,3230.072,627.606,1305.568,1556.077,1792.533,1342.103,1048.914,1438.594,976.0,899.696,629.0,1162.182,652.045,534.5,1136.65,1157.36,588.621,1225.304,1213.806,1496.654,648.909,973.308,1470.121,1323.773,527.667,1515.429,428.931,145.76,406.025,904.482,810.389,412.909,1174.458,444.621,676.667,409.5,641.12
1228.857,3052.0,2908.095,1921.75,2599.526,3263.619,1665.095,1465.108,1711.917,776.727,643.909,2384.8,1308.467,2546.769,1510.059,3412.5,1672.25,1272.133,986.571,2394.895,2084.684,1048.947,1753.474,1426.158,2959.84,1339.96,1922.355,2790.655,3027.077,2538.25,1461.75,1642.588,3121.75,2011.333,2911.735,2592.885,4581.885,1879.6,3311.875,2874.056,3612.088,1905.818,4160.593,2243.2,3085.526,1893.5,2004.312,3396.15,1302.077,2005.301,1844.719,2142.03,1763.043,1442.741,1514.579,573.792,996.438,490.148,1136.625,882.824,1014.207,541.478,1521.759,1217.196,1085.733,1354.789,813.583,281.684,507.933,442.909,1479.778,1822.873,762.556,1114.375,1453.086,2274.774,2153.25,528.958,648.053,744.535,1177.35,1863.333,1413.182,1153.316,2321.633,1512.357,1164.423,1948.958,523.593,681.257,1916.429,2046.161,2733.682,2111.146,1716.522,1497.286,842.556,1667.533,368.667,367.273,1494.724,711.655,1342.788,676.074,685.667,598.522,702.148,864.111,1150.595,1369.564,1137.0,1270.808,1518.84,781.6,1112.617,1362.37,646.786,1607.694,2339.522,3229.355,3191.572,2282.909,1925.394,799.5,986.426,908.333,696.231,527.433,686.32,2173.143,1018.893,914.167,1306.957,2700.826,898.211,1524.167,1950.1,1518.4,3507.964,1107.182,1565.216,1373.769,1057.533,908.552,1206.171,1401.062,945.542,674.478,614.367,1858.03,967.318,844.188,1439.2,1155.92,623.586,1535.0,1380.871,1411.692,620.773,615.692,1019.061,814.682,540.482,1297.929,765.034,344.52,867.05,912.889,675.028,608.318,1519.083,490.759,719.238,1189.136,1081.76
1216.357,2958.118,2893.0,1777.333,2677.053,2882.81,1831.762,1405.216,1775.792,594.182,602.636,2261.35,1222.6,2422.308,1476.0,3372.654,1895.625,1255.2,718.357,2288.105,1868.579,1045.316,1990.632,1548.263,2851.96,1266.48,1913.484,2758.414,2945.692,2416.0,1357.95,1605.823,3005.0,2012.889,2855.677,2531.885,4625.539,1732.76,3300.333,2914.111,3415.294,1817.545,4232.444,2229.925,2986.421,1683.9,1959.625,3276.3,1196.308,1993.181,1776.375,2074.636,1715.319,1386.069,1511.632,608.25,1058.844,455.296,1101.292,868.176,978.172,489.174,1627.621,1208.435,1202.067,1330.632,770.667,399.158,532.6,405.5,1328.389,1839.095,741.667,1163.219,1456.057,2183.064,2068.667,569.583,692.895,698.651,1164.15,1838.458,1562.091,1189.737,2332.167,1670.714,1249.885,2120.958,552.63,701.286,1901.6,2054.194,2754.773,2087.167,1729.13,1553.886,876.278,1657.044,320.667,445.182,1484.207,694.655,1305.818,746.111,660.952,652.609,744.111,956.889,1221.357,1484.821,1198.304,1189.577,1557.36,715.8,1082.553,1428.704,633.179,1735.776,2197.065,3047.677,3170.678,2500.727,2041.121,825.167,1007.0,926.63,750.75,559.267,756.16,1801.571,1163.643,762.389,1563.174,3024.348,785.579,1006.778,2064.9,1362.325,3680.893,1230.303,2705.513,1441.538,831.133,1019.138,1158.571,1054.562,640.333,588.0,503.033,1945.636,935.409,821.125,1571.2,1052.48,598.448,1631.087,1343.774,1423.423,585.682,525.462,934.788,826.545,426.148,1223.75,692.414,302.24,827.2,875.556,695.889,710.682,1589.542,582.759,713.19,915.773,983.0
1144.929,2647.059,2862.048,1802.0,2515.21,3058.524,1766.857,1409.919,1858.917,750.727,628.182,2401.1,1124.6,2442.308,1580.294,3400.808,1660.875,1373.2,936.643,2334.263,2106.21,988.053,1735.158,1477.211,2785.2,1271.72,1978.129,2711.034,3078.923,2258.625,1484.65,1612.647,2889.625,2024.167,2805.0,2477.346,4340.846,1881.32,3296.417,2953.944,3489.265,1781.955,4442.296,2224.575,3165.263,1758.05,2042.0,3463.25,1292.154,1848.422,1952.25,2122.758,1700.66,1340.207,1473.921,629.458,1090.969,515.778,1097.167,870.118,976.931,516.87,1525.379,1161.5,1162.2,1370.053,780.083,415.0,448.133,439.727,1486.944,1811.444,778.852,1132.312,1422.2,2266.774,2210.875,579.75,676.368,746.279,1163.8,1836.875,1667.636,1201.947,2210.733,1505.571,1207.692,2068.875,543.037,664.429,1980.743,2057.839,2592.5,2184.021,1719.174,1574.6,969.833,1764.844,373.133,413.636,1345.793,659.931,1294.273,699.222,624.286,565.652,737.074,939.704,1270.738,1468.256,1361.522,1141.692,1537.08,780.64,1066.83,1253.259,632.5,1788.082,2217.522,3065.516,3134.893,2549.606,2035.515,861.81,1030.66,884.667,656.135,556.1,701.4,1998.714,979.714,749.833,1403.391,2737.783,779.789,1462.667,1885.5,1393.35,3308.607,941.636,1849.811,1496.385,1318.133,1270.034,1219.771,1403.562,909.583,684.043,689.6,1791.242,931.364,702.969,1459.4,1233.72,618.552,1319.565,1316.484,1459.154,635.545,691.615,1048.0,970.636,590.667,1195.286,735.207,248.2,801.325,925.148,772.389,664.136,1562.917,507.931,644.429,802.364,702.6
1067.357,2443.294,2898.143,1800.083,2535.0,2951.238,1606.619,1386.243,1856.25,589.636,609.727,2382.95,1098.133,2579.539,1542.706,3519.308,1582.875,1625.267,1004.929,2659.895,2385.368,929.789,1527.474,1346.526,2890.28,1336.64,1874.903,2581.828,2554.615,1983.5,1358.3,1538.412,2907.125,2185.056,2875.882,2385.846,5071.346,1813.96,3441.5,2907.333,3435.323,1778.682,4281.963,2250.45,3119.79,1814.0,2030.125,3366.475,1354.923,1870.096,2003.344,2131.848,1762.128,1313.69,1517.553,594.458,1052.281,446.444,1042.833,904.294,1013.586,505.391,1533.31,1219.978,1256.2,1440.289,675.625,379.526,538.667,459.091,1491.444,1823.095,805.704,1221.594,1542.2,2366.097,2016.167,492.25,603.263,782.256,1228.35,1864.458,1664.364,1163.368,2148.1,1565.857,1187.385,2167.625,558.259,735.171,2015.971,1994.452,2730.955,2065.667,1636.87,1435.0,916.389,1693.067,404.8,417.864,1390.379,674.655,1366.091,753.63,648.333,656.478,790.741,917.148,1244.024,1434.385,1284.217,1118.192,1518.76,704.48,1073.83,1273.481,651.857,1731.816,2187.457,2969.452,3135.572,2545.879,1970.242,836.238,1019.426,851.037,655.5,538.667,769.16,1841.952,1170.571,733.5,1612.739,3051.391,750.316,1036.167,2000.95,1302.725,3904.143,1396.697,3316.973,1242.154,800.6,739.31,1113.429,813.5,499.333,499.478,512.2,1971.061,979.909,770.688,1554.7,908.0,595.69,1689.478,1470.774,1495.346,578.909,397.577,996.697,598.136,361.0,1146.607,650.414,407.44,1027.45,638.852,542.694,791.636,1299.083,489.276,659.286,1505.0,1647.2
1316.929,2791.471,2959.619,1712.667,2536.421,3088.572,1787.524,1408.162,1900.375,731.455,691.0,2332.1,1286.933,2417.192,1608.0,3535.385,1601.375,1542.133,934.286,2384.421,2183.21,1009.895,1620.842,1336.211,2799.6,1380.8,1989.903,2664.448,2630.308,2101.25,1354.9,1566.059,3186.875,2211.667,2749.265,2566.0,5030.885,1865.36,3268.083,3069.278,3513.765,1813.455,4253.629,2165.925,3103.842,1820.05,2087.25,3391.375,1239.692,1931.193,1925.094,2147.182,1776.553,1295.603,1390.342,582.25,939.438,406.963,1049.438,864.353,1043.276,558.043,1478.414,1199.174,1127.667,1295.237,736.833,459.632,552.8,517.091,1396.75,1811.381,817.556,1151.281,1579.457,2203.871,2075.875,556.792,712.842,768.744,1205.25,1773.208,1354.909,1131.526,2246.2,1574.786,1216.385,2245.083,594.852,733.114,1954.229,2099.129,2786.955,2203.292,1701.522,1620.486,853.611,1695.8,427.0,414.159,1413.828,660.379,1359.818,725.148,634.238,631.826,725.926,848.333,1152.405,1399.564,1117.565,1166.731,1561.92,744.4,1142.979,1311.519,603.321,1643.449,2213.957,2779.355,3168.786,2420.909,1987.061,1016.0,1021.638,816.778,641.558,562.067,629.08,1793.333,1170.286,687.778,1630.261,2950.609,843.579,1340.0,2072.55,1425.575,3848.75,1178.879,2395.027,1484.615,886.6,1078.103,1246.143,1168.25,663.125,588.435,560.0,1937.242,966.182,789.719,1514.95,1031.16,559.31,1566.87,1410.387,1383.731,648.318,568.154,1004.545,887.091,632.407,1370.321,787.862,314.6,794.675,874.407,753.222,597.5,1523.25,530.69,657.81,1082.227,970.36
1179.357,2783.941,2978.572,1687.417,2769.421,3206.714,1741.571,1463.703,1913.375,633.091,673.636,2362.05,1180.6,2634.5,1681.118,3690.885,1763.5,1519.867,968.571,2597.579,2165.632,1018.947,1742.737,1370.316,2974.56,1278.48,1892.581,2775.414,2781.923,2145.0,1430.2,1560.823,2951.875,2243.5,2892.088,2604.808,5141.423,1813.88,3201.167,2873.222,3489.0,1751.045,4145.296,2242.575,3007.21,1743.3,2076.594,3426.75,1242.385,2049.301,1821.969,2116.788,1768.957,1318.603,1421.474,591.667,965.969,467.63,995.667,827.0,1083.724,549.739,1484.931,1200.022,974.267,1270.316,725.042,383.947,433.933,491.909,1397.417,1782.857,786.407,1117.844,1508.971,2201.806,2225.542,543.25,690.0,714.395,1118.7,1833.0,1562.455,1270.632,2123.167,1546.429,1150.5,2039.042,559.63,667.514,1882.8,2094.355,2833.0,2079.458,1892.087,1446.143,829.556,1670.733,311.733,388.909,1553.414,753.0,1425.061,763.63,577.286,527.652,775.593,893.741,1164.881,1272.359,1020.304,1178.423,1427.92,849.44,1189.851,1486.926,613.393,1456.204,2271.043,3027.645,3222.322,1923.212,1828.212,984.214,969.021,633.111,610.692,513.7,597.16,2003.048,1148.179,624.167,1573.13,2839.913,780.474,1128.333,2077.75,1355.35,3665.214,1093.242,2019.541,1576.077,1433.067,1191.31,1178.4,1333.125,866.375,817.696,751.0,1601.667,841.636,711.281,1491.8,1294.04,610.31,1529.87,1345.387,1360.577,710.864,678.0,1049.182,899.364,635.333,1274.607,777.414,368.2,856.4,966.926,711.167,583.864,1532.125,572.207,648.19,1055.318,1066.64
